POSICIÓN,AREA,Á.LIQ.,GRUPO DE PERSONAL,CODIGO POSTAL,MOTIVO DE LA RENUNCIA,BANDA,BAJA,REGLAPHT,ALTA,AÑOS,MESES,ANTIGÜEDAD,SEXO,LUGAR DE NACIMIENTO,NACIONALIDAD,EDAD,¿CUANTO TIEMPO TIENE VIVIENDO EN CD. JUAREZ?,ESTADO CIVIL,HIJOS,Distancia,TIEMPO VIVIENDO EN CD JUAREZ - CATEGORIA,TIENE HIJOS,TIPO DE RENUNCIA,Latitud,Longitud
POS1230,VS9-ABS,S5,Direct,32599,OTRO EMPLEO,DNO,2022-04-12,JT012324,2018-12-06,4,40.76666666666665,1223,M,CHIHUAHUA,Mexican,23,10+ Years,Soltero,0,13593.46846802786,10+ Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS1921,MFS,S5,Direct,32575,OTRO EMPLEO,DO,2022-04-12,JS011500,2019-10-10,3,30.5,915,M,CHIHUAHUA,Mexican,20,10+ Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32599,CAMBIO DE DOMICILIO,DO,2022-04-12,JF010600,2017-01-18,5,63.66666666666665,1910,M,VERACRUZ,Mexican,48,,U-Libr,1,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS1748,VS5,S5,Direct,32599,OTRO EMPLEO,DNO,2022-04-12,JT012324,2013-07-15,9,106.43333333333334,3193,M,COAHUILA,Mexican,30,10+ Years,U-Libr,1,13593.46846802786,10+ Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS1559,MFS,S5,Direct,32674,OTRO EMPLEO,DNO,2022-04-12,JS011500,2013-12-04,9,101.7,3051,M,CHIHUAHUA,Mexican,32,10+ Years,Casad,1,12782.753425564333,10+ Años,Sí,VOLUNTARIA,31.60151,-106.466155
POS1819,LOG,S5,Direct,32599,OTRO EMPLEO,DNO,2022-04-12,JS011500,2014-02-19,8,99.13333333333333,2974,M,DURANGO,Mexican,26,10+ Years,Soltero,0,13593.46846802786,10+ Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS1559,MFS,S5,Direct,32599,OTRO EMPLEO,DNO,2022-04-12,JT021800,2016-01-13,6,76.03333333333332,2281,M,COAHUILA,Mexican,25,10+ Years,U-Libr,1,13593.46846802786,10+ Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS343,MFS,S6,Exempt,32590,OTRO EMPLEO,E3,2022-04-14,ADMINIST,2018-03-28,4,49.26666666666665,1478,F,CHIHUAHUA,Mexican,27,,Casad,0,7616.7347145514395,Menos de 1 Año,Sí,VOLUNTARIA,31.60245833,-106.3884333
POS2913,Admin MSE2,S6,Managers,32520,OTRO EMPLEO,SL1,2022-04-14,ADMINIST,2010-12-16,12,137.9,4137,M,CHIHUAHUA,Mexican,39,,Casad,2,10815.468874175656,Menos de 1 Año,No,VOLUNTARIA,31.619625,-106.454475
POS1230,VS7,S5,Direct,32687,TRANSFERENCIA ENTRE PLANTA,DNO,2022-04-15,JF010600,2020-09-10,2,19.4,582,M,CHIHUAHUA,Mexican,23,,Soltero,0,,Menos de 1 Año,Sí,VOLUNTARIA,,
POS2803,VS1,S5,Direct,32573,TRANSFERENCIA ENTRE PLANTA,DNO,2022-04-15,ADMINIST,2021-02-25,1,13.8,414,M,CHIHUAHUA,Mexican,28,,Soltero,0,3268.0676311965644,Menos de 1 Año,No,VOLUNTARIA,31.64207,-106.37589
POS1921,MFS,S5,Direct,32107,TRA JUBILACIÓN,DO,2022-04-15,JS011500,2006-01-30,16,197.3,5919,F,ZACATECAS,Mexican,60,,Casad,2,20687.63124752739,Menos de 1 Año,No,DESPIDO,31.691975,-106.568725
POS907,VS9-ABS,S6,Exempt,32540,TRANSFERENCIA ENTRE PLANTA,E4,2022-04-15,ADMINIST,2014-03-31,8,97.9,2937,M,CHIHUAHUA,Mexican,43,,Casad,4,2694.2229076486906,Menos de 1 Año,Sí,VOLUNTARIA,31.6829,-106.371
POS538,VS7,S5,Direct,32599,ESTUDIOS,DO,2022-04-18,JF060600,2018-05-17,4,47.73333333333334,1432,F,CHIHUAHUA,Mexican,26,10+ Years,Soltero,0,13593.46846802786,10+ Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS1323,VS5,S5,Direct,32599,NO REGRESO   NO DIO RAZÓN,DO,2022-04-18,JT012324,2019-09-05,3,31.866666666666667,956,F,GUERRERO,Mexican,49,10+ Years,Casad,4,13593.46846802786,10+ Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS538,VS7,S5,Direct,32599,TRA AUSENTISMOS CONTINUOS,DO,2022-04-18,JF060600,2016-12-28,6,64.56666666666666,1937,F,SINALOA,Mexican,34,,Soltero,2,13593.46846802786,Menos de 1 Año,Sí,DESPIDO,31.55363333,-106.4151273
POS538,VS9-ABS,S5,Direct,32575,TRA AUSENTISMOS CONTINUOS,DO,2022-04-19,JF060600,2019-12-19,3,28.4,852,F,CHIHUAHUA,Mexican,20,,Soltero,0,6025.403146377439,Menos de 1 Año,Sí,DESPIDO,31.61535,-106.3810634
POS1323,VS1,S5,Direct,32599,PROB PERSONALES Y FAM ,DO,2022-04-19,JF010600,2017-08-31,5,56.4,1692,F,OAXACA,Mexican,23,10+ Years,Soltero,0,13593.46846802786,10+ Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS1230,VS4,S5,Direct,32598,OTRO EMPLEO,DNO,2022-04-19,JS011500,2016-03-16,6,74.16666666666667,2225,M,CHIHUAHUA,Mexican,25,10+ Years,U-Libr,1,14816.703036317265,10+ Años,No,VOLUNTARIA,31.55193333,-106.4378667
POS538,VS9-ABS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-04-20,JT031800,2019-07-25,3,33.333333333333336,1000,F,TABASCO,Mexican,40,,Casad,3,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2062,VS9-ABS,S6,Exempt,32660,OTRO EMPLEO,E3,2022-04-20,ADMINIST,2014-10-29,8,91.0,2730,M,USA,Mexican,32,,Casad,2,5450.623970974351,Menos de 1 Año,Sí,VOLUNTARIA,31.6551,-106.4095
POS2338,CTG,S6,Exempt,32617,OTRO EMPLEO,E4,2022-04-21,ADMINIST,2011-09-19,11,128.9,3867,F,AGUSCALIENTES,Mexican,38,,Casad,1,10166.025796228545,Menos de 1 Año,Sí,VOLUNTARIA,31.62955,-106.452275
POS1323,VS1,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2022-04-22,JS011500,2017-10-05,5,55.333333333333336,1660,F,CHIHUAHUA,Mexican,23,,Soltero,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1448,TEF,S6,Exempt,32140,OTRO EMPLEO,E3,2022-04-22,ADMINIST,2014-04-02,8,98.06666666666666,2942,F,DURANGO,Mexican,39,,Soltero,0,17289.63065103766,Menos de 1 Año,Sí,VOLUNTARIA,31.62842,-106.53044
POS2497,LOG,S6,Exempt,32472,OTRO EMPLEO,E4,2022-04-22,ADMINIST,2014-12-22,8,89.26666666666668,2678,F,CHIHUAHUA,Mexican,30,,Soltero,0,5701.427952235059,Menos de 1 Año,No,VOLUNTARIA,31.67891579,-106.4105737
POS2076,HRL,S6,Exempt,32379,PAT TERMINACIÓN DEL CONTRATO,E3,2022-04-25,ADMINIST,2009-05-11,13,157.73333333333335,4732,M,CHIHUAHUA,Mexican,41,,U-Libr,3,10112.647307403655,Menos de 1 Año,No,DESPIDO,31.66702,-106.45958
POS2803,VS7,S5,Direct,32695,OTRO EMPLEO,DNO,2022-04-26,JF010600,2020-12-22,2,16.333333333333325,490,M,GUERRERO,Mexican,38,,Casad,1,14766.084763351962,Menos de 1 Año,Sí,VOLUNTARIA,31.568878,-106.461794
POS1380,MFS,S5,Direct,32599,OTRO EMPLEO,DO,2022-04-26,JT031800,2021-01-14,1,15.566666666666668,467,M,DURANGO,Mexican,29,,Casad,1,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS2003,TEF,S5,Direct,32599,INSATISFACCIÓN PERSONAL,DNO,2022-04-26,ADMINIST,2017-10-19,5,55.0,1650,F,DURANGO,Mexican,32,10+ Years,Soltero,0,13593.46846802786,10+ Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS1323,VS1,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2022-04-26,JS011500,2016-12-07,6,65.53333333333332,1966,F,VERACRUZ,Mexican,40,,Soltero,3,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS1230,VS5,S5,Direct,32575,PROB PERSONALES Y FAM ,DNO,2022-04-26,JS011500,2004-06-16,18,217.43333333333337,6523,M,COAHUILA,Mexican,50,,Casad,3,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2803,VS7,S5,Direct,32696,OTRO EMPLEO,DNO,2022-04-26,JF010600,2006-03-01,16,196.66666666666663,5900,M,SINALOA,Mexican,47,,Casad,3,13940.636066402494,Menos de 1 Año,Sí,VOLUNTARIA,31.58021875,-106.46245
POS1921,MFS,S5,Direct,32575,INSATISFACCIÓN PERSONAL,DO,2022-04-26,JT012324,2015-02-18,7,87.46666666666668,2624,M,DURANGO,Mexican,40,7-8 Years,Casad,3,6025.403146377439,7-9 Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1410,VS7,S5,Direct,32696,OTRO EMPLEO,DNO,2022-04-26,JF010600,2015-03-04,7,87.0,2610,F,CHIAPAS,Mexican,26,,Soltero,1,13940.636066402494,Menos de 1 Año,Sí,VOLUNTARIA,31.58021875,-106.46245
POS1230,VS7,S5,Direct,32599,OTRO EMPLEO,DNO,2022-04-26,JF010600,2015-03-18,7,86.53333333333332,2596,M,OAXACA,Mexican,28,,Casad,0,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS538,VS1,S5,Direct,32696,TRA AUSENTISMOS CONTINUOS,DO,2022-04-26,JF060600,2016-10-26,6,66.93333333333334,2008,F,CHIHUAHUA,Mexican,49,,Soltero,5,13940.636066402494,Menos de 1 Año,No,DESPIDO,31.58021875,-106.46245
POS1788,VS4,S6,Exempt,32472,OTRO EMPLEO,E4,2022-04-26,ADMINIST,2016-07-20,6,70.2,2106,M,SONORA,Mexican,30,,Casad,3,5701.427952235059,Menos de 1 Año,Sí,VOLUNTARIA,31.67891579,-106.4105737
POS2698,VS7,S5,Direct,32575,TRA FALSIFICACIÓN DE DOCTOS ,DNO,2022-04-29,JF010600,2018-04-26,4,48.8,1464,M,CHIHUAHUA,Mexican,24,,U-Libr,1,6025.403146377439,Menos de 1 Año,Sí,DESPIDO,31.61535,-106.3810634
POS1323,VS7,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2022-04-29,JT012324,2019-03-14,3,38.066666666666656,1142,F,CHIHUAHUA,Mexican,35,,U-Libr,3,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS9-ABS,S5,Direct,32594,TRANSFERENCIA ENTRE PLANTA,DO,2022-04-29,JT012324,2014-10-08,8,92.0,2760,M,VERACRUZ,Mexican,27,,Soltero,0,4457.987355144733,Menos de 1 Año,Sí,VOLUNTARIA,31.6436,-106.3934333
POS1145,DBE,S6,Exempt,32560,OTRO EMPLEO,E3,2022-04-29,ADMINIST,2018-05-03,4,48.566666666666656,1457,M,CHIHUAHUA,Mexican,41,,U-Libr,2,10674.237037613495,Menos de 1 Año,No,VOLUNTARIA,31.58701111,-106.4203889
POS1181,LOG,S6,Exempt,32540,OTRO EMPLEO,E3,2022-04-29,ADMINIST,2018-08-02,4,45.53333333333333,1366,M,CHIHUAHUA,Mexican,30,,Casad,0,2694.2229076486906,Menos de 1 Año,Sí,VOLUNTARIA,31.6829,-106.371
POS2062,TEF,S6,Exempt,32675,PROB PERSONALES Y FAM ,E3,2022-04-29,JF010600,2012-03-28,10,122.8,3684,F,CHIHUAHUA,Mexican,32,,Casad,1,17022.35915862236,Menos de 1 Año,No,VOLUNTARIA,31.59873333,-106.5153524
POS538,VS7,S5,Direct,32580,PAT TERMINACIÓN DEL CONTRATO,DO,2022-05-02,JT031800,2020-12-01,2,17.233333333333324,517,M,DURANGO,Mexican,22,,Soltero,0,7706.894327778476,Menos de 1 Año,Sí,DESPIDO,31.6134,-106.408575
POS2003,TEF,S5,Direct,32600,INSATISFACCIÓN PERSONAL,DNO,2022-05-03,ADMINIST,2019-06-13,3,35.16666666666665,1055,M,CHIHUAHUA,Mexican,32,,Soltero,1,18460.21130274533,Menos de 1 Año,No,VOLUNTARIA,31.5523,-106.49715
POS1230,VS4,S5,Direct,32575,OTRO EMPLEO,DNO,2022-05-03,JF010600,2010-10-19,12,140.46666666666664,4214,M,CHIHUAHUA,Mexican,29,,U-Libr,0,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1376,MFS,S5,Direct,32594,OTRO EMPLEO,DNO,2022-05-03,JF010600,2015-08-31,7,81.23333333333332,2437,M,HIDALGO,Mexican,27,,U-Libr,1,4457.987355144733,Menos de 1 Año,No,VOLUNTARIA,31.6436,-106.3934333
POS1111,TEF,S5,Direct,32599,OTRO EMPLEO,DNO,2022-05-03,ADMINIST,2014-07-30,8,94.46666666666668,2834,F,CHIHUAHUA,Mexican,27,,Soltero,1,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS1376,MFS,S5,Direct,32575,OTRO EMPLEO,DNO,2022-05-03,JT012324,2015-01-21,7,88.63333333333333,2659,M,CHIHUAHUA,Mexican,27,,Casad,3,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1559,MFS,S5,Direct,32543,OTRO EMPLEO,DNO,2022-05-03,JS011500,2016-10-12,6,67.63333333333333,2029,M,DURANGO,Mexican,24,,Soltero,0,5547.035154748849,Menos de 1 Año,Sí,VOLUNTARIA,31.66041538,-106.4113308
POS2848,HSE,S6,Exempt,32330,OTRO EMPLEO,E4,2022-05-06,ADMINIST,2022-02-03,0,3.066666666666667,92,M,CHIHUAHUA,Mexican,39,,Soltero,0,11819.490323107044,Menos de 1 Año,No,VOLUNTARIA,31.67504,-106.47698
POS538,VS1,S5,Direct,32674,TRA AUSENTISMOS CONTINUOS,DO,2022-05-09,JF060600,2013-07-15,9,107.33333333333331,3220,F,CHIHUAHUA,Mexican,29,,Casad,3,12782.753425564333,Menos de 1 Año,No,DESPIDO,31.60151,-106.466155
POS1323,VS9-ABS,S5,Direct,32576,INSATISFACCIÓN PERSONAL,DO,2022-05-10,JF010600,2018-03-15,4,50.566666666666656,1517,M,CHIHUAHUA,Mexican,22,,Soltero,0,6376.805488828199,Menos de 1 Año,Sí,VOLUNTARIA,31.61711429,-106.3917643
POS1323,VS7,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2022-05-10,JS011500,2019-10-31,3,30.733333333333324,922,F,CHIHUAHUA,Mexican,20,,Soltero,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS7,S5,Direct,32553,PROB PERSONALES Y FAM ,DO,2022-05-10,JS011500,2020-03-12,2,26.3,789,F,CHIHUAHUA,Mexican,28,,Soltero,0,6243.5744940117875,Menos de 1 Año,No,VOLUNTARIA,31.62272,-106.39764
POS1323,VS4,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2022-05-10,JF010600,2020-09-24,2,19.766666666666666,593,F,CHIHUAHUA,Mexican,21,,Soltero,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS5,S5,Direct,32575,OTRO EMPLEO,DO,2022-05-10,JF010600,2020-12-22,2,16.8,504,M,CHIHUAHUA,Mexican,21,,Soltero,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS9-ABS,S5,Direct,32702,PROB PERSONALES Y FAM ,DO,2022-05-10,JF010600,2021-02-25,1,14.633333333333333,439,M,CHIHUAHUA,Mexican,38,,Casad,4,10779.772465950933,Menos de 1 Año,No,VOLUNTARIA,31.58,-106.296
POS1921,MFS,S5,Direct,32574,NO REGRESO   NO DIO RAZÓN,DO,2022-05-10,JT012324,2017-12-28,5,53.13333333333333,1594,F,CHIHUAHUA,Mexican,36,,Soltero,2,4268.086649052309,Menos de 1 Año,Sí,VOLUNTARIA,31.6384,-106.3865
POS1559,MFS,S5,Direct,32107,OTRO EMPLEO,DNO,2022-05-10,JS011500,2010-04-22,12,146.7,4401,M,DURANGO,Mexican,33,,Casad,2,20687.63124752739,Menos de 1 Año,Sí,VOLUNTARIA,31.691975,-106.568725
POS2553,VS5,S5,Direct,32575,PROB PERSONALES Y FAM ,DNO,2022-05-10,JF050600,2013-06-10,9,108.53333333333332,3256,F,COAHUILA,Mexican,60,,Casad,4,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1748,VS9-ABS,S5,Direct,32594,OTRO EMPLEO,DNO,2022-05-10,JT012324,2014-10-01,8,92.6,2778,M,JALISCO,Mexican,28,,Soltero,0,4457.987355144733,Menos de 1 Año,Sí,VOLUNTARIA,31.6436,-106.3934333
POS2802,TEF,S5,Direct,32599,OTRO EMPLEO,DNO,2022-05-10,JF010600,2015-11-30,7,78.43333333333334,2353,M,CHIHUAHUA,Mexican,25,,Soltero,0,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS1323,VS1,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2022-05-13,JS011500,2020-12-22,2,16.9,507,F,CHIHUAHUA,Mexican,32,,Casad,1,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS343,MFS,S6,Exempt,32575,CAMBIO DE DOMICILIO,E3,2022-05-13,JF010600,2011-01-26,11,137.5,4125,M,DURANGO,Mexican,31,,U-Libr,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS7,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2022-05-13,JF010600,2015-04-29,7,85.7,2571,F,CHIHUAHUA,Mexican,26,,Soltero,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS1,S5,Direct,32600,TRANSFERENCIA ENTRE PLANTA,DO,2022-05-17,JS011500,2018-08-23,4,45.43333333333333,1363,F,ZACATECAS,Mexican,43,,Soltero,5,18460.21130274533,Menos de 1 Año,Sí,VOLUNTARIA,31.5523,-106.49715
POS1921,MFS,S5,Direct,32580,PROB PERSONALES Y FAM ,DO,2022-05-17,JF010600,2018-12-27,4,41.23333333333334,1237,F,CHIHUAHUA,Mexican,22,,Soltero,1,7706.894327778476,Menos de 1 Año,Sí,VOLUNTARIA,31.6134,-106.408575
POS1323,VS5,S5,Direct,32575,RAZONES MÉDICAS,DO,2022-05-17,JT012324,2019-01-24,3,40.3,1209,F,DURANGO,Mexican,42,,U-Libr,4,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS9-ABS,S5,Direct,32563,PROB PERSONALES Y FAM ,DO,2022-05-17,JS011500,2019-04-17,3,37.53333333333333,1126,M,CHIHUAHUA,Mexican,25,,Soltero,1,7651.533171870985,Menos de 1 Año,Sí,VOLUNTARIA,31.61962143,-106.4146714
POS1323,VS9-ABS,S5,Direct,32600,PROB PERSONALES Y FAM ,DO,2022-05-17,JT012324,2019-09-17,3,32.43333333333333,973,F,TABASCO,Mexican,34,,Casad,2,18460.21130274533,Menos de 1 Año,Sí,VOLUNTARIA,31.5523,-106.49715
POS347,LOG,S5,Direct,32599,INSATISFACCIÓN PERSONAL,DNO,2022-05-17,JS011500,2020-02-13,2,27.46666666666666,824,M,VERACRUZ,Mexican,26,,U-Libr,1,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS1230,VS7,S5,Direct,32600,OTRO EMPLEO,DNO,2022-05-17,JF010600,2020-09-10,2,20.46666666666666,614,M,CHIHUAHUA,Mexican,22,,Soltero,0,18460.21130274533,Menos de 1 Año,Sí,VOLUNTARIA,31.5523,-106.49715
POS1323,MFS,S5,Direct,32599,TRANSFERENCIA ENTRE PLANTA,DO,2022-05-17,JS011500,2020-10-22,2,19.066666666666663,572,F,CHIHUAHUA,Mexican,27,,Soltero,1,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS2915,TEF,S5,Direct,32695,OTRO EMPLEO,DNO,2022-05-17,JT012324,2020-10-29,2,18.833333333333325,565,M,CHIHUAHUA,Mexican,33,,Casad,2,14766.084763351962,Menos de 1 Año,Sí,VOLUNTARIA,31.568878,-106.461794
POS1559,MFS,S5,Direct,32575,TRA AUSENTISMOS CONTINUOS,DNO,2022-05-17,JF010600,2020-12-10,2,17.433333333333323,523,M,CHIHUAHUA,Mexican,22,,Soltero,0,6025.403146377439,Menos de 1 Año,Sí,DESPIDO,31.61535,-106.3810634
POS1323,VS5,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2022-05-17,JS011500,2021-01-19,1,16.1,483,F,CHIHUAHUA,Mexican,41,,Casad,4,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS2698,VS7,S5,Direct,32590,NO REGRESO   NO DIO RAZÓN,DNO,2022-05-17,JF050600,2018-01-25,4,52.43333333333333,1573,M,VERACRUZ,Mexican,24,,Soltero,0,7616.7347145514395,Menos de 1 Año,Sí,VOLUNTARIA,31.60245833,-106.3884333
POS538,VS9-ABS,S5,Direct,32599,OTRO EMPLEO,DO,2022-05-17,JF060600,2017-02-16,5,63.86666666666665,1916,M,CHIHUAHUA,Mexican,24,,Soltero,0,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS538,VS1,S5,Direct,32600,CAMBIO DE DOMICILIO,DO,2022-05-17,JF060600,2017-04-20,5,61.76666666666665,1853,F,VERACRUZ,Mexican,28,,Soltero,1,18460.21130274533,Menos de 1 Año,No,VOLUNTARIA,31.5523,-106.49715
POS538,VS1,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2022-05-17,JF060600,2017-07-27,5,58.5,1755,F,OAXACA,Mexican,34,,Casad,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2022-05-17,JT012324,2017-08-10,5,58.03333333333333,1741,F,CHIHUAHUA,Mexican,26,,U-Libr,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1230,VS7,S5,Direct,32699,OTRO EMPLEO,DNO,2022-05-17,JF010600,2013-07-15,9,107.6,3228,F,CHIHUAHUA,Mexican,32,,U-Libr,1,7522.064631144397,Menos de 1 Año,Sí,VOLUNTARIA,31.6344,-106.4243
POS1748,VS7,S5,Direct,32699,PROB PERSONALES Y FAM ,DNO,2022-05-17,JF010600,2013-11-06,9,103.8,3114,M,GUERRERO,Mexican,42,,Casad,3,7522.064631144397,Menos de 1 Año,Sí,VOLUNTARIA,31.6344,-106.4243
POS1410,VS1,S5,Direct,32590,OTRO EMPLEO,DNO,2022-05-17,JF010600,2016-09-28,6,68.56666666666666,2057,F,CHIHUAHUA,Mexican,33,10+ Years,Casad,3,7616.7347145514395,10+ Años,Sí,VOLUNTARIA,31.60245833,-106.3884333
POS1380,MFS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-05-19,JT031800,2021-01-26,1,15.933333333333334,478,M,CHIHUAHUA,Mexican,24,,Soltero,0,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS343,MFS,S6,Exempt,32500,OTRO EMPLEO,E3,2022-05-19,ADMINIST,2017-07-27,5,58.566666666666656,1757,M,CHIHUAHUA,Mexican,27,,Casad,0,11616.135671000697,Menos de 1 Año,No,VOLUNTARIA,31.6284,-106.4681333
POS907,VS4,S6,Exempt,32545,OTRO EMPLEO,E4,2022-05-20,ADMINIST,2017-03-23,5,62.8,1884,M,CHIHUAHUA,Mexican,39,,Casad,2,5712.614624837173,Menos de 1 Año,No,VOLUNTARIA,31.67940714,-106.4105214
POS723,LOG,S6,Exempt,32538,CAMBIO DE DOMICILIO,E4,2022-05-20,ADMINIST,2017-05-25,5,60.7,1821,F,SONORA,Mexican,27,,Soltero,0,7595.804650162557,Menos de 1 Año,Sí,VOLUNTARIA,31.7065,-106.4159231
POS2803,VS4,S5,Direct,32676,TRA JUBILACIÓN,DNO,2022-05-23,JS011500,2007-05-07,15,183.16666666666663,5495,M,SAN LUIS POTOSI,Mexican,67,,Casad,5,14923.532944682729,Menos de 1 Año,No,DESPIDO,31.61551111,-106.4997111
POS538,VS1,S5,Direct,32576,OTRO EMPLEO,DO,2022-05-24,JF060600,2018-08-30,4,45.43333333333333,1363,M,CHIHUAHUA,Mexican,21,,Soltero,0,6376.805488828199,Menos de 1 Año,Sí,VOLUNTARIA,31.61711429,-106.3917643
POS1380,MFS,S5,Direct,32695,PROB PERSONALES Y FAM ,DO,2022-05-24,JT031800,2019-10-10,3,31.9,957,F,CHIHUAHUA,Mexican,25,,U-Libr,2,14766.084763351962,Menos de 1 Año,No,VOLUNTARIA,31.568878,-106.461794
POS1323,VS7,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2022-05-24,JF010600,2020-02-20,2,27.46666666666666,824,F,DURANGO,Mexican,24,,U-Libr,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1559,MFS,S5,Direct,32674,INSATISFACCIÓN PERSONAL,DNO,2022-05-24,JF050600,2018-01-04,4,53.36666666666665,1601,M,VERACRUZ,Mexican,30,,Soltero,0,12782.753425564333,Menos de 1 Año,Sí,VOLUNTARIA,31.60151,-106.466155
POS347,LOG,S5,Direct,32696,PROB PERSONALES Y FAM ,DNO,2022-05-24,JT012324,2017-08-31,5,57.566666666666656,1727,M,VERACRUZ,Mexican,31,,Soltero,0,13940.636066402494,Menos de 1 Año,No,VOLUNTARIA,31.58021875,-106.46245
POS1323,VS5,S5,Direct,32722,TRANSFERENCIA ENTRE PLANTA,DO,2022-05-24,JS011500,2013-06-24,9,108.53333333333332,3256,F,ZACATECAS,Mexican,42,,Casad,4,22054.97683013883,Menos de 1 Año,No,VOLUNTARIA,31.4924,-106.2357
POS538,VS7,S5,Direct,32696,OTRO EMPLEO,DO,2022-05-24,JF060600,2017-09-14,5,57.1,1713,F,CHIHUAHUA,Mexican,26,,Soltero,0,13940.636066402494,Menos de 1 Año,Sí,VOLUNTARIA,31.58021875,-106.46245
POS347,LOG,S5,Direct,32575,OTRO EMPLEO,DNO,2022-05-24,JF050600,2014-05-07,8,97.96666666666668,2939,M,CHIHUAHUA,Mexican,28,,Soltero,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS5,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-05-26,JS011500,2020-11-26,2,18.2,546,F,VERACRUZ,Mexican,31,,U-Libr,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS1230,VS5,S5,Direct,32600,TRANSFERENCIA ENTRE PLANTA,DNO,2022-05-27,ADMINIST,2018-08-30,4,45.53333333333333,1366,M,CHIHUAHUA,Mexican,26,,Soltero,0,18460.21130274533,Menos de 1 Año,No,VOLUNTARIA,31.5523,-106.49715
